Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
102,dc_sweep,gmb_nmos_svt,321.6e-6,,,
102,dc_sweep,gds_nmos_svt,137e-6,,,
102,dc_sweep,id_nmos_svt,882.4e-6,,,
102,dc_sweep,sth_nmos_svt,46.63e-24,,,
102,dc_sweep,sfl_nmos_svt,182.3e-18,,,
102,dc_sweep,cgg_pmos_svt,319.8e-15,,,
102,dc_sweep,cdd_pmos_svt,10.97e-15,,,
102,dc_sweep,css_pmos_svt,307.6e-15,,,
102,dc_sweep,gm_pmos_svt,1.584e-3,,,
102,dc_sweep,gmb_pmos_svt,164.1e-6,,,
102,dc_sweep,gds_pmos_svt,79.13e-6,,,
102,dc_sweep,id_pmos_svt,-440.8e-6,,,
102,dc_sweep,sth_pmos_svt,23.55e-24,,,
102,dc_sweep,sfl_pmos_svt,56.21e-18,,,
"Parameters: ds=600m, gs=900m, length=1.5u, sb=0",,,,,,
103,dc_sweep,cgg_nmos_svt,339e-15,,,
103,dc_sweep,cdd_nmos_svt,9.644e-15,,,
103,dc_sweep,css_nmos_svt,334.4e-15,,,
103,dc_sweep,gm_nmos_svt,2.734e-3,,,
103,dc_sweep,gmb_nmos_svt,318.4e-6,,,
103,dc_sweep,gds_nmos_svt,110.2e-6,,,
103,dc_sweep,id_nmos_svt,758.1e-6,,,
103,dc_sweep,sth_nmos_svt,36.15e-24,,,
103,dc_sweep,sfl_nmos_svt,67.97e-18,,,
103,dc_sweep,cgg_pmos_svt,480.5e-15,,,
103,dc_sweep,cdd_pmos_svt,16.15e-15,,,
103,dc_sweep,css_pmos_svt,474.5e-15,,,
103,dc_sweep,gm_pmos_svt,1.218e-3,,,
103,dc_sweep,gmb_pmos_svt,170.8e-6,,,
103,dc_sweep,gds_pmos_svt,77.73e-6,,,
103,dc_sweep,id_pmos_svt,-392e-6,,,
103,dc_sweep,sth_pmos_svt,19e-24,,,
103,dc_sweep,sfl_pmos_svt,28.61e-18,,,
"Parameters: ds=600m, gs=900m, length=1.5u, sb=250m",,,,,,
104,dc_sweep,cgg_nmos_svt,333.7e-15,,,
104,dc_sweep,cdd_nmos_svt,8.842e-15,,,
104,dc_sweep,css_nmos_svt,326.9e-15,,,
104,dc_sweep,gm_nmos_svt,2.64e-3,,,
104,dc_sweep,gmb_nmos_svt,263.7e-6,,,
104,dc_sweep,gds_nmos_svt,93.27e-6,,,
104,dc_sweep,id_nmos_svt,685.7e-6,,,
104,dc_sweep,sth_nmos_svt,33.85e-24,,,
104,dc_sweep,sfl_nmos_svt,62.81e-18,,,
104,dc_sweep,cgg_pmos_svt,473.4e-15,,,
104,dc_sweep,cdd_pmos_svt,14.96e-15,,,
104,dc_sweep,css_pmos_svt,465.3e-15,,,
104,dc_sweep,gm_pmos_svt,1.171e-3,,,
104,dc_sweep,gmb_pmos_svt,138.7e-6,,,
104,dc_sweep,gds_pmos_svt,64.75e-6,,,
104,dc_sweep,id_pmos_svt,-353.5e-6,,,
104,dc_sweep,sth_pmos_svt,17.73e-24,,,
104,dc_sweep,sfl_pmos_svt,23.49e-18,,,
"Parameters: ds=600m, gs=900m, length=1.5u, sb=500m",,,,,,
105,dc_sweep,cgg_nmos_svt,329.1e-15,,,
105,dc_sweep,cdd_nmos_svt,8.187e-15,,,
105,dc_sweep,css_nmos_svt,321.4e-15,,,
105,dc_sweep,gm_nmos_svt,2.557e-3,,,
105,dc_sweep,gmb_nmos_svt,224.1e-6,,,
105,dc_sweep,gds_nmos_svt,79.49e-6,,,
105,dc_sweep,id_nmos_svt,625e-6,,,
105,dc_sweep,sth_nmos_svt,31.9e-24,,,
105,dc_sweep,sfl_nmos_svt,58.75e-18,,,
105,dc_sweep,cgg_pmos_svt,467.2e-15,,,
105,dc_sweep,cdd_pmos_svt,14e-15,,,
105,dc_sweep,css_pmos_svt,458.3e-15,,,
105,dc_sweep,gm_pmos_svt,1.132e-3,,,
105,dc_sweep,gmb_pmos_svt,116.7e-6,,,
105,dc_sweep,gds_pmos_svt,55.48e-6,,,
105,dc_sweep,id_pmos_svt,-321.8e-6,,,
105,dc_sweep,sth_pmos_svt,16.64e-24,,,
105,dc_sweep,sfl_pmos_svt,19.58e-18,,,
"Parameters: ds=600m, gs=900m, length=2u, sb=0",,,,,,
106,dc_sweep,cgg_nmos_svt,446.9e-15,,,
106,dc_sweep,cdd_nmos_svt,12.55e-15,,,
106,dc_sweep,css_nmos_svt,444.8e-15,,,
106,dc_sweep,gm_nmos_svt,2.114e-3,,,
106,dc_sweep,gmb_nmos_svt,245.9e-6,,,
106,dc_sweep,gds_nmos_svt,76.63e-6,,,
106,dc_sweep,id_nmos_svt,587.4e-6,,,
106,dc_sweep,sth_nmos_svt,27.45e-24,,,
106,dc_sweep,sfl_nmos_svt,30.41e-18,,,
106,dc_sweep,cgg_pmos_svt,631.9e-15,,,
106,dc_sweep,cdd_pmos_svt,20.74e-15,,,
106,dc_sweep,css_pmos_svt,630.7e-15,,,
106,dc_sweep,gm_pmos_svt,953.8e-6,,,
106,dc_sweep,gmb_pmos_svt,134.2e-6,,,
106,dc_sweep,gds_pmos_svt,61.92e-6,,,
106,dc_sweep,id_pmos_svt,-310.6e-6,,,
106,dc_sweep,sth_pmos_svt,14.77e-24,,,
106,dc_sweep,sfl_pmos_svt,13.33e-18,,,
"Parameters: ds=600m, gs=900m, length=2u, sb=250m",,,,,,
107,dc_sweep,cgg_nmos_svt,439.7e-15,,,
107,dc_sweep,cdd_nmos_svt,11.34e-15,,,
107,dc_sweep,css_nmos_svt,434.8e-15,,,
107,dc_sweep,gm_nmos_svt,2.039e-3,,,
107,dc_sweep,gmb_nmos_svt,203.1e-6,,,
107,dc_sweep,gds_nmos_svt,63.97e-6,,,
107,dc_sweep,id_nmos_svt,531.6e-6,,,
107,dc_sweep,sth_nmos_svt,25.72e-24,,,
107,dc_sweep,sfl_nmos_svt,27.94e-18,,,
107,dc_sweep,cgg_pmos_svt,622.4e-15,,,
107,dc_sweep,cdd_pmos_svt,18.91e-15,,,
107,dc_sweep,css_pmos_svt,618.4e-15,,,
107,dc_sweep,gm_pmos_svt,917.3e-6,,,
107,dc_sweep,gmb_pmos_svt,108.7e-6,,,
107,dc_sweep,gds_pmos_svt,51.1e-6,,,
107,dc_sweep,id_pmos_svt,-280.5e-6,,,
107,dc_sweep,sth_pmos_svt,13.8e-24,,,
107,dc_sweep,sfl_pmos_svt,10.97e-18,,,
"Parameters: ds=600m, gs=900m, length=2u, sb=500m",,,,,,
108,dc_sweep,cgg_nmos_svt,433.5e-15,,,
108,dc_sweep,cdd_nmos_svt,10.35e-15,,,
108,dc_sweep,css_nmos_svt,427.5e-15,,,
108,dc_sweep,gm_nmos_svt,1.975e-3,,,
108,dc_sweep,gmb_nmos_svt,172.4e-6,,,
108,dc_sweep,gds_nmos_svt,53.82e-6,,,
108,dc_sweep,id_nmos_svt,484.8e-6,,,
108,dc_sweep,sth_nmos_svt,24.26e-24,,,
108,dc_sweep,sfl_nmos_svt,25.99e-18,,,
108,dc_sweep,cgg_pmos_svt,614e-15,,,
108,dc_sweep,cdd_pmos_svt,17.45e-15,,,
108,dc_sweep,css_pmos_svt,609.2e-15,,,
108,dc_sweep,gm_pmos_svt,886.5e-6,,,
108,dc_sweep,gmb_pmos_svt,91.33e-6,,,
108,dc_sweep,gds_pmos_svt,43.47e-6,,,
108,dc_sweep,id_pmos_svt,-255.6e-6,,,
108,dc_sweep,sth_pmos_svt,12.96e-24,,,
108,dc_sweep,sfl_pmos_svt,9.163e-18,,,
"Parameters: ds=900m, gs=0, length=1u, sb=0",,,,,,
109,dc_sweep,cgg_nmos_svt,52.82e-15,,,
109,dc_sweep,cdd_nmos_svt,3.304e-15,,,
109,dc_sweep,css_nmos_svt,3.702e-15,,,
109,dc_sweep,gm_nmos_svt,8.206e-9,,,
109,dc_sweep,gmb_nmos_svt,1.311e-9,,,
109,dc_sweep,gds_nmos_svt,104e-12,,,
109,dc_sweep,id_nmos_svt,265.6e-12,,,
109,dc_sweep,sth_nmos_svt,93.11e-30,,,
109,dc_sweep,sfl_nmos_svt,402.8e-30,,,
109,dc_sweep,cgg_pmos_svt,81.15e-15,,,
109,dc_sweep,cdd_pmos_svt,5.416e-15,,,
109,dc_sweep,css_pmos_svt,6.708e-15,,,
109,dc_sweep,gm_pmos_svt,317.9e-12,,,
109,dc_sweep,gmb_pmos_svt,44.15e-12,,,
109,dc_sweep,gds_pmos_svt,4.218e-12,,,
109,dc_sweep,id_pmos_svt,-155.8e-12,,,
109,dc_sweep,sth_pmos_svt,3.225e-30,,,
109,dc_sweep,sfl_pmos_svt,65.94e-33,,,
"Parameters: ds=900m, gs=0, length=1u, sb=250m",,,,,,
110,dc_sweep,cgg_nmos_svt,45.4e-15,,,
110,dc_sweep,cdd_nmos_svt,3.304e-15,,,
110,dc_sweep,css_nmos_svt,3.712e-15,,,
110,dc_sweep,gm_nmos_svt,2.661e-9,,,
110,dc_sweep,gmb_nmos_svt,360.5e-12,,,
110,dc_sweep,gds_nmos_svt,28.9e-12,,,
110,dc_sweep,id_nmos_svt,84.53e-12,,,
110,dc_sweep,sth_nmos_svt,30.28e-30,,,
110,dc_sweep,sfl_nmos_svt,42.35e-30,,,
110,dc_sweep,cgg_pmos_svt,70.15e-15,,,
110,dc_sweep,cdd_pmos_svt,5.416e-15,,,
110,dc_sweep,css_pmos_svt,6.81e-15,,,
110,dc_sweep,gm_pmos_svt,107.5e-12,,,
110,dc_sweep,gmb_pmos_svt,12.68e-12,,,
110,dc_sweep,gds_pmos_svt,1.403e-12,,,
110,dc_sweep,id_pmos_svt,-149.6e-12,,,
110,dc_sweep,sth_pmos_svt,1.052e-30,,,
110,dc_sweep,sfl_pmos_svt,7.503e-33,,,
"Parameters: ds=900m, gs=0, length=1u, sb=500m",,,,,,
111,dc_sweep,cgg_nmos_svt,40.68e-15,,,
111,dc_sweep,cdd_nmos_svt,3.304e-15,,,
111,dc_sweep,css_nmos_svt,3.716e-15,,,
111,dc_sweep,gm_nmos_svt,988.5e-12,,,
111,dc_sweep,gmb_nmos_svt,117.4e-12,,,
111,dc_sweep,gds_nmos_svt,8.873e-12,,,
111,dc_sweep,id_nmos_svt,30.99e-12,,,
111,dc_sweep,sth_nmos_svt,11.44e-30,,,
111,dc_sweep,sfl_nmos_svt,5.886e-30,,,
111,dc_sweep,cgg_pmos_svt,63.1e-15,,,
111,dc_sweep,cdd_pmos_svt,5.416e-15,,,
111,dc_sweep,css_pmos_svt,6.866e-15,,,
111,dc_sweep,gm_pmos_svt,41.55e-12,,,
111,dc_sweep,gmb_pmos_svt,4.301e-12,,,
111,dc_sweep,gds_pmos_svt,536e-15,,,
111,dc_sweep,id_pmos_svt,-147.6e-12,,,
111,dc_sweep,sth_pmos_svt,395e-33,,,
111,dc_sweep,sfl_pmos_svt,1.117e-33,,,
"Parameters: ds=900m, gs=0, length=1.5u, sb=0",,,,,,
112,dc_sweep,cgg_nmos_svt,75.57e-15,,,
112,dc_sweep,cdd_nmos_svt,3.304e-15,,,
112,dc_sweep,css_nmos_svt,3.685e-15,,,
112,dc_sweep,gm_nmos_svt,7.093e-9,,,
112,dc_sweep,gmb_nmos_svt,1.128e-9,,,
112,dc_sweep,gds_nmos_svt,82.39e-12,,,
112,dc_sweep,id_nmos_svt,229.7e-12,,,
112,dc_sweep,sth_nmos_svt,83.44e-30,,,
112,dc_sweep,sfl_nmos_svt,202.2e-30,,,
112,dc_sweep,cgg_pmos_svt,115.2e-15,,,
112,dc_sweep,cdd_pmos_svt,5.416e-15,,,
112,dc_sweep,css_pmos_svt,6.507e-15,,,
112,dc_sweep,gm_pmos_svt,299.2e-12,,,
112,dc_sweep,gmb_pmos_svt,41.12e-12,,,
112,dc_sweep,gds_pmos_svt,3.78e-12,,,
112,dc_sweep,id_pmos_svt,-155.2e-12,,,
112,dc_sweep,sth_pmos_svt,3.1e-30,,,
112,dc_sweep,sfl_pmos_svt,39.05e-33,,,
"Parameters: ds=900m, gs=0, length=1.5u, sb=250m",,,,,,
113,dc_sweep,cgg_nmos_svt,64.51e-15,,,
113,dc_sweep,cdd_nmos_svt,3.304e-15,,,
113,dc_sweep,css_nmos_svt,3.703e-15,,,
113,dc_sweep,gm_nmos_svt,2.313e-9,,,
113,dc_sweep,gmb_nmos_svt,312e-12,,,
113,dc_sweep,gds_nmos_svt,22.7e-12,,,
113,dc_sweep,id_nmos_svt,73.48e-12,,,
113,dc_sweep,sth_nmos_svt,27.26e-30,,,
113,dc_sweep,sfl_nmos_svt,21.48e-30,,,
113,dc_sweep,cgg_pmos_svt,98.82e-15,,,
113,dc_sweep,cdd_pmos_svt,5.416e-15,,,
113,dc_sweep,css_pmos_svt,6.688e-15,,,
113,dc_sweep,gm_pmos_svt,102.3e-12,,,
113,dc_sweep,gmb_pmos_svt,11.95e-12,,,
113,dc_sweep,gds_pmos_svt,1.272e-12,,,
113,dc_sweep,id_pmos_svt,-149.4e-12,,,
113,dc_sweep,sth_pmos_svt,1.022e-30,,,
113,dc_sweep,sfl_pmos_svt,4.546e-33,,,
"Parameters: ds=900m, gs=0, length=1.5u, sb=500m",,,,,,
114,dc_sweep,cgg_nmos_svt,57.46e-15,,,
114,dc_sweep,cdd_nmos_svt,3.304e-15,,,
114,dc_sweep,css_nmos_svt,3.712e-15,,,
114,dc_sweep,gm_nmos_svt,862.7e-12,,,
114,dc_sweep,gmb_nmos_svt,102e-12,,,
114,dc_sweep,gds_nmos_svt,6.851e-12,,,
114,dc_sweep,id_nmos_svt,27.05e-12,,,
114,dc_sweep,sth_nmos_svt,10.34e-30,,,
114,dc_sweep,sfl_nmos_svt,3.011e-30,,,
114,dc_sweep,cgg_pmos_svt,88.32e-15,,,
114,dc_sweep,cdd_pmos_svt,5.416e-15,,,
114,dc_sweep,css_pmos_svt,6.788e-15,,,
114,dc_sweep,gm_pmos_svt,39.98e-12,,,
114,dc_sweep,gmb_pmos_svt,4.093e-12,,,
114,dc_sweep,gds_pmos_svt,491.4e-15,,,
114,dc_sweep,id_pmos_svt,-147.6e-12,,,
114,dc_sweep,sth_pmos_svt,387.5e-33,,,
114,dc_sweep,sfl_pmos_svt,690.6e-36,,,
"Parameters: ds=900m, gs=0, length=2u, sb=0",,,,,,
115,dc_sweep,cgg_nmos_svt,98.32e-15,,,
115,dc_sweep,cdd_nmos_svt,3.304e-15,,,
115,dc_sweep,css_nmos_svt,3.668e-15,,,
115,dc_sweep,gm_nmos_svt,6.219e-9,,,
115,dc_sweep,gmb_nmos_svt,987.3e-12,,,
115,dc_sweep,gds_nmos_svt,68.22e-12,,,
115,dc_sweep,id_nmos_svt,201.4e-12,,,
115,dc_sweep,sth_nmos_svt,74.6e-30,,,
115,dc_sweep,sfl_nmos_svt,117.1e-30,,,
115,dc_sweep,cgg_pmos_svt,149.2e-15,,,
115,dc_sweep,cdd_pmos_svt,5.416e-15,,,
115,dc_sweep,css_pmos_svt,6.288e-15,,,
115,dc_sweep,gm_pmos_svt,281e-12,,,
115,dc_sweep,gmb_pmos_svt,38.41e-12,,,
115,dc_sweep,gds_pmos_svt,3.443e-12,,,
115,dc_sweep,id_pmos_svt,-154.7e-12,,,
115,dc_sweep,sth_pmos_svt,2.941e-30,,,
115,dc_sweep,sfl_pmos_svt,25.87e-33,,,
"Parameters: ds=900m, gs=0, length=2u, sb=250m",,,,,,
116,dc_sweep,cgg_nmos_svt,83.62e-15,,,
116,dc_sweep,cdd_nmos_svt,3.304e-15,,,
116,dc_sweep,css_nmos_svt,3.694e-15,,,
116,dc_sweep,gm_nmos_svt,2.033e-9,,,
116,dc_sweep,gmb_nmos_svt,273.8e-12,,,
116,dc_sweep,gds_nmos_svt,18.65e-12,,,
116,dc_sweep,id_nmos_svt,64.6e-12,,,
116,dc_sweep,sth_nmos_svt,24.42e-30,,,
116,dc_sweep,sfl_nmos_svt,12.5e-30,,,
116,dc_sweep,cgg_pmos_svt,127.5e-15,,,
116,dc_sweep,cdd_pmos_svt,5.416e-15,,,
116,dc_sweep,css_pmos_svt,6.553e-15,,,
116,dc_sweep,gm_pmos_svt,96.66e-12,,,
116,dc_sweep,gmb_pmos_svt,11.22e-12,,,
116,dc_sweep,gds_pmos_svt,1.166e-12,,,
116,dc_sweep,id_pmos_svt,-149.2e-12,,,
116,dc_sweep,sth_pmos_svt,974.8e-33,,,
116,dc_sweep,sfl_pmos_svt,3.046e-33,,,
"Parameters: ds=900m, gs=0, length=2u, sb=500m",,,,,,
117,dc_sweep,cgg_nmos_svt,74.23e-15,,,
117,dc_sweep,cdd_nmos_svt,3.304e-15,,,
117,dc_sweep,css_nmos_svt,3.707e-15,,,
117,dc_sweep,gm_nmos_svt,759.8e-12,,,
117,dc_sweep,gmb_nmos_svt,89.7e-12,,,
117,dc_sweep,gds_nmos_svt,5.554e-12,,,
117,dc_sweep,id_nmos_svt,23.83e-12,,,
117,dc_sweep,sth_nmos_svt,9.276e-30,,,
117,dc_sweep,sfl_nmos_svt,1.759e-30,,,
117,dc_sweep,cgg_pmos_svt,113.5e-15,,,
117,dc_sweep,cdd_pmos_svt,5.416e-15,,,
117,dc_sweep,css_pmos_svt,6.701e-15,,,
117,dc_sweep,gm_pmos_svt,37.97e-12,,,
117,dc_sweep,gmb_pmos_svt,3.866e-12,,,
117,dc_sweep,gds_pmos_svt,452.9e-15,,,
117,dc_sweep,id_pmos_svt,-147.5e-12,,,
117,dc_sweep,sth_pmos_svt,371.5e-33,,,
117,dc_sweep,sfl_pmos_svt,467.5e-36,,,
"Parameters: ds=900m, gs=300m, length=1u, sb=0",,,,,,
118,dc_sweep,cgg_nmos_svt,70.88e-15,,,
118,dc_sweep,cdd_nmos_svt,3.374e-15,,,
118,dc_sweep,css_nmos_svt,43.15e-15,,,
118,dc_sweep,gm_nmos_svt,41.39e-6,,,
118,dc_sweep,gmb_nmos_svt,5.747e-6,,,
118,dc_sweep,gds_nmos_svt,612.6e-9,,,
118,dc_sweep,id_nmos_svt,1.693e-6,,,
118,dc_sweep,sth_nmos_svt,555.3e-27,,,
118,dc_sweep,sfl_nmos_svt,15.2e-21,,,
118,dc_sweep,cgg_pmos_svt,119.9e-15,,,
118,dc_sweep,cdd_pmos_svt,5.673e-15,,,
118,dc_sweep,css_pmos_svt,80.42e-15,,,
118,dc_sweep,gm_pmos_svt,6.3e-6,,,
118,dc_sweep,gmb_pmos_svt,776.1e-9,,,
118,dc_sweep,gds_pmos_svt,90.78e-9,,,
118,dc_sweep,id_pmos_svt,-205.1e-9,,,
118,dc_sweep,sth_pmos_svt,70.1e-27,,,
118,dc_sweep,sfl_pmos_svt,31.7e-24,,,
"Parameters: ds=900m, gs=300m, length=1u, sb=250m",,,,,,
119,dc_sweep,cgg_nmos_svt,50.21e-15,,,
119,dc_sweep,cdd_nmos_svt,3.373e-15,,,
119,dc_sweep,css_nmos_svt,21.4e-15,,,
119,dc_sweep,gm_nmos_svt,19.65e-6,,,
119,dc_sweep,gmb_nmos_svt,2.374e-6,,,
119,dc_sweep,gds_nmos_svt,242.2e-9,,,
119,dc_sweep,id_nmos_svt,743.4e-9,,,
119,dc_sweep,sth_nmos_svt,257.7e-27,,,
119,dc_sweep,sfl_nmos_svt,3.162e-21,,,
119,dc_sweep,cgg_pmos_svt,88.98e-15,,,
119,dc_sweep,cdd_pmos_svt,5.671e-15,,,
119,dc_sweep,css_pmos_svt,48.72e-15,,,
119,dc_sweep,gm_pmos_svt,2.66e-6,,,
119,dc_sweep,gmb_pmos_svt,286.3e-9,,,
119,dc_sweep,gds_pmos_svt,37.11e-9,,,
119,dc_sweep,id_pmos_svt,-83.23e-9,,,
119,dc_sweep,sth_pmos_svt,28.04e-27,,,
119,dc_sweep,sfl_pmos_svt,5.367e-24,,,
"Parameters: ds=900m, gs=300m, length=1u, sb=500m",,,,,,
120,dc_sweep,cgg_nmos_svt,39.8e-15,,,
120,dc_sweep,cdd_nmos_svt,3.372e-15,,,
120,dc_sweep,css_nmos_svt,11.1e-15,,,
120,dc_sweep,gm_nmos_svt,9.584e-6,,,
120,dc_sweep,gmb_nmos_svt,1.033e-6,,,
120,dc_sweep,gds_nmos_svt,94.74e-9,,,
120,dc_sweep,id_nmos_svt,342e-9,,,
120,dc_sweep,sth_nmos_svt,124.1e-27,,,
120,dc_sweep,sfl_nmos_svt,704.5e-24,,,
120,dc_sweep,cgg_pmos_svt,69.39e-15,,,
120,dc_sweep,cdd_pmos_svt,5.67e-15,,,
120,dc_sweep,css_pmos_svt,29.18e-15,,,
120,dc_sweep,gm_pmos_svt,1.199e-6,,,
120,dc_sweep,gmb_pmos_svt,115.3e-9,,,
120,dc_sweep,gds_pmos_svt,16.33e-9,,,
120,dc_sweep,id_pmos_svt,-36.53e-9,,,
120,dc_sweep,sth_pmos_svt,12.1e-27,,,
120,dc_sweep,sfl_pmos_svt,1.051e-24,,,
"Parameters: ds=900m, gs=300m, length=1.5u, sb=0",,,,,,
121,dc_sweep,cgg_nmos_svt,113.5e-15,,,
121,dc_sweep,cdd_nmos_svt,3.376e-15,,,
121,dc_sweep,css_nmos_svt,77.13e-15,,,
121,dc_sweep,gm_nmos_svt,33.2e-6,,,
121,dc_sweep,gmb_nmos_svt,4.598e-6,,,
121,dc_sweep,gds_nmos_svt,451.5e-9,,,
121,dc_sweep,id_nmos_svt,1.383e-6,,,
121,dc_sweep,sth_nmos_svt,462e-27,,,
121,dc_sweep,sfl_nmos_svt,6.679e-21,,,
121,dc_sweep,cgg_pmos_svt,190.9e-15,,,
121,dc_sweep,cdd_pmos_svt,5.677e-15,,,
121,dc_sweep,css_pmos_svt,140.1e-15,,,
121,dc_sweep,gm_pmos_svt,5.71e-6,,,
121,dc_sweep,gmb_pmos_svt,695.2e-9,,,
121,dc_sweep,gds_pmos_svt,78.78e-9,,,
121,dc_sweep,id_pmos_svt,-187.9e-9,,,
121,dc_sweep,sth_pmos_svt,65.26e-27,,,
121,dc_sweep,sfl_pmos_svt,17.73e-24,,,
"Parameters: ds=900m, gs=300m, length=1.5u, sb=250m",,,,,,
122,dc_sweep,cgg_nmos_svt,78.27e-15,,,
122,dc_sweep,cdd_nmos_svt,3.374e-15,,,
122,dc_sweep,css_nmos_svt,39.07e-15,,,
122,dc_sweep,gm_nmos_svt,16.05e-6,,,
122,dc_sweep,gmb_nmos_svt,1.934e-6,,,
122,dc_sweep,gds_nmos_svt,180.2e-9,,,
122,dc_sweep,id_nmos_svt,617.9e-9,,,
122,dc_sweep,sth_nmos_svt,219.6e-27,,,
122,dc_sweep,sfl_nmos_svt,1.451e-21,,,
122,dc_sweep,cgg_pmos_svt,140.9e-15,,,
122,dc_sweep,cdd_pmos_svt,5.673e-15,,,
122,dc_sweep,css_pmos_svt,87.51e-15,,,
122,dc_sweep,gm_pmos_svt,2.464e-6,,,
122,dc_sweep,gmb_pmos_svt,262.1e-9,,,
122,dc_sweep,gds_pmos_svt,32.93e-9,,,
122,dc_sweep,id_pmos_svt,-77.72e-9,,,
122,dc_sweep,sth_pmos_svt,26.66e-27,,,
122,dc_sweep,sfl_pmos_svt,3.125e-24,,,
"Parameters: ds=900m, gs=300m, length=1.5u, sb=500m",,,,,,
123,dc_sweep,cgg_nmos_svt,59.32e-15,,,
123,dc_sweep,cdd_nmos_svt,3.373e-15,,,
123,dc_sweep,css_nmos_svt,19.42e-15,,,
123,dc_sweep,gm_nmos_svt,7.965e-6,,,
123,dc_sweep,gmb_nmos_svt,855.8e-9,,,
123,dc_sweep,gds_nmos_svt,70.24e-9,,,
123,dc_sweep,id_nmos_svt,288.4e-9,,,
123,dc_sweep,sth_nmos_svt,107.8e-27,,,
123,dc_sweep,sfl_nmos_svt,334.5e-24,,,
123,dc_sweep,cgg_pmos_svt,107.2e-15,,,
123,dc_sweep,cdd_pmos_svt,5.671e-15,,,
123,dc_sweep,css_pmos_svt,52.79e-15,,,
123,dc_sweep,gm_pmos_svt,1.13e-6,,,
123,dc_sweep,gmb_pmos_svt,107.4e-9,,,
123,dc_sweep,gds_pmos_svt,14.74e-9,,,
123,dc_sweep,id_pmos_svt,-34.65e-9,,,
123,dc_sweep,sth_pmos_svt,11.7e-27,,,
123,dc_sweep,sfl_pmos_svt,631.9e-27,,,
"Parameters: ds=900m, gs=300m, length=2u, sb=0",,,,,,
124,dc_sweep,cgg_nmos_svt,158e-15,,,
124,dc_sweep,cdd_nmos_svt,3.378e-15,,,
124,dc_sweep,css_nmos_svt,113.7e-15,,,
124,dc_sweep,gm_nmos_svt,27.76e-6,,,
124,dc_sweep,gmb_nmos_svt,3.842e-6,,,
124,dc_sweep,gds_nmos_svt,356.8e-9,,,
124,dc_sweep,id_nmos_svt,1.17e-6,,,
124,dc_sweep,sth_nmos_svt,393.6e-27,,,
124,dc_sweep,sfl_nmos_svt,3.55e-21,,,
124,dc_sweep,cgg_pmos_svt,265e-15,,,
124,dc_sweep,cdd_pmos_svt,5.682e-15,,,
124,dc_sweep,css_pmos_svt,204.2e-15,,,
124,dc_sweep,gm_pmos_svt,5.223e-6,,,
124,dc_sweep,gmb_pmos_svt,632e-9,,,
124,dc_sweep,gds_pmos_svt,70.13e-9,,,
124,dc_sweep,id_pmos_svt,-173.1e-9,,,
124,dc_sweep,sth_pmos_svt,60.52e-27,,,
124,dc_sweep,sfl_pmos_svt,11.28e-24,,,
"Parameters: ds=900m, gs=300m, length=2u, sb=250m",,,,,,
125,dc_sweep,cgg_nmos_svt,107.9e-15,,,
125,dc_sweep,cdd_nmos_svt,3.375e-15,,,
125,dc_sweep,css_nmos_svt,58.88e-15,,,
125,dc_sweep,gm_nmos_svt,13.56e-6,,,
125,dc_sweep,gmb_nmos_svt,1.633e-6,,,
125,dc_sweep,gds_nmos_svt,143e-9,,,
125,dc_sweep,id_nmos_svt,527.7e-9,,,
125,dc_sweep,sth_nmos_svt,189.8e-27,,,
125,dc_sweep,sfl_nmos_svt,791.2e-24,,,
125,dc_sweep,cgg_pmos_svt,196e-15,,,
125,dc_sweep,cdd_pmos_svt,5.675e-15,,,
125,dc_sweep,css_pmos_svt,130.7e-15,,,
125,dc_sweep,gm_pmos_svt,2.282e-6,,,
125,dc_sweep,gmb_pmos_svt,241.3e-9,,,
125,dc_sweep,gds_pmos_svt,29.72e-9,,,
125,dc_sweep,id_pmos_svt,-72.4e-9,,,
125,dc_sweep,sth_pmos_svt,25.04e-27,,,
125,dc_sweep,sfl_pmos_svt,2.035e-24,,,
"Parameters: ds=900m, gs=300m, length=2u, sb=500m",,,,,,
126,dc_sweep,cgg_nmos_svt,79.86e-15,,,
126,dc_sweep,cdd_nmos_svt,3.373e-15,,,
126,dc_sweep,css_nmos_svt,29.14e-15,,,
126,dc_sweep,gm_nmos_svt,6.797e-6,,,
126,dc_sweep,gmb_nmos_svt,729.5e-9,,,
126,dc_sweep,gds_nmos_svt,55.48e-9,,,
126,dc_sweep,id_nmos_svt,248.4e-9,,,
126,dc_sweep,sth_nmos_svt,94.18e-27,,,
126,dc_sweep,sfl_nmos_svt,186.1e-24,,,
126,dc_sweep,cgg_pmos_svt,147.8e-15,,,
126,dc_sweep,cdd_pmos_svt,5.672e-15,,,
126,dc_sweep,css_pmos_svt,80.04e-15,,,
126,dc_sweep,gm_pmos_svt,1.058e-6,,,
126,dc_sweep,gmb_pmos_svt,99.91e-9,,,
126,dc_sweep,gds_pmos_svt,13.44e-9,,,
126,dc_sweep,id_pmos_svt,-32.56e-9,,,
126,dc_sweep,sth_pmos_svt,11.09e-27,,,
126,dc_sweep,sfl_pmos_svt,419.2e-27,,,
"Parameters: ds=900m, gs=600m, length=1u, sb=0",,,,,,
127,dc_sweep,cgg_nmos_svt,216.3e-15,,,
127,dc_sweep,cdd_nmos_svt,3.599e-15,,,
